"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.49240686054509e-13,2.48781491468291,0.387,0.173,2.68796485070055e-08,"Fibroblasts","SMARCA1"
9.5945473788106e-13,1.94543326412336,0.459,0.222,2.7168879812578e-08,"Fibroblasts","APBB2"
1.51301193795916e-12,2.42819528261138,0.351,0.145,4.28439590471896e-08,"Fibroblasts","ADAM9"
3.02802227736265e-12,1.876945274494,0.315,0.116,8.57445068280782e-08,"Fibroblasts","GUCY1A1"
3.22053494983265e-12,2.18511856972731,0.441,0.228,9.11958881744113e-08,"Fibroblasts","VCL"
3.25206528373201e-12,1.7478778043113,0.261,0.081,9.20887326394393e-08,"Fibroblasts","FBXL7"
3.83892917454887e-12,1.65070244222996,0.414,0.181,1.087069574357e-07,"Fibroblasts","TFPI"
5.02531349866331e-12,1.3616704779133,0.387,0.157,1.42301802341649e-07,"Fibroblasts","DLC1"
7.97428789667265e-12,1.84720552730552,0.486,0.269,2.25807910370079e-07,"Fibroblasts","MTSS1"
9.66005053726349e-12,2.42276583165907,0.315,0.123,2.7354365106369e-07,"Fibroblasts","GATA3-AS1"
1.06989972437077e-11,1.71469900076933,0.577,0.343,3.02963504950071e-07,"Fibroblasts","PTPRG"
1.08864028902644e-11,2.31839351597196,0.36,0.161,3.08270270643618e-07,"Fibroblasts","PARVA"
1.28468347071475e-11,2.04251598064473,0.324,0.126,3.63783818402297e-07,"Fibroblasts","TNS2"
1.31308297568467e-11,1.86471774069575,0.459,0.246,3.71825706224627e-07,"Fibroblasts","PKD2"
1.54105617156119e-11,1.90017158175313,0.514,0.305,4.36380876100984e-07,"Fibroblasts","CDC42BPA"
1.55848667304781e-11,2.21037464780705,0.324,0.131,4.41316671206948e-07,"Fibroblasts","CBLB"
1.64508406896857e-11,0.978822384450165,0.775,0.655,4.65838455809831e-07,"Fibroblasts","CALM2"
1.72768466200068e-11,1.82061065024797,0.45,0.236,4.89228465738734e-07,"Fibroblasts","CD99"
2.20441442877473e-11,1.66421670910769,0.468,0.253,6.24224033796139e-07,"Fibroblasts","TNS3"
2.29742891377782e-11,2.06401338730597,0.333,0.138,6.50562945514466e-07,"Fibroblasts","ASCC3"
4.77966555223475e-11,2.14062409840969,0.423,0.212,1.35345789442631e-06,"Fibroblasts","RAPGEF2"
6.11701800323772e-11,2.20964116825085,0.252,0.086,1.73215598797682e-06,"Fibroblasts","CSGALNACT1"
1.02505115506801e-10,2.3138258602015,0.261,0.094,2.90263735580609e-06,"Fibroblasts","ST6GALNAC6"
1.15234488617943e-10,1.72715154616503,0.306,0.115,3.26309501419431e-06,"Fibroblasts","ANXA1"
1.881663713732e-10,1.9528895533664,0.387,0.184,5.32830713817489e-06,"Fibroblasts","EVA1B"
2.06526795665241e-10,1.51701334702429,0.351,0.149,5.84821927285262e-06,"Fibroblasts","TMEM47"
3.0077274004725e-10,1.07550626971162,0.694,0.577,8.51698167991799e-06,"Fibroblasts","MYL12A"
4.12400780192002e-10,0.437435711547618,0.351,0.133,1.16779528926969e-05,"Fibroblasts","FN1"
5.5204085747107e-10,2.38111880610823,0.252,0.092,1.56321409610083e-05,"Fibroblasts","MICU3"
7.86905429706053e-10,2.32485075178308,0.297,0.122,2.22828010529863e-05,"Fibroblasts","ATP11C"
8.11131162237189e-10,1.91426312810918,0.396,0.201,2.29688011210705e-05,"Fibroblasts","CSRP1"
8.43952463469577e-10,2.33111432711079,0.288,0.119,2.3898201908068e-05,"Fibroblasts","PLEKHA2"
8.91666518398893e-10,1.510171362534,0.27,0.098,2.52493208015014e-05,"Fibroblasts","SLIT3"
9.2933261086614e-10,2.3049126945264,0.324,0.148,2.63159115418965e-05,"Fibroblasts","NEO1"
1.19295995304469e-09,1.78069821086185,0.288,0.115,3.37810469903665e-05,"Fibroblasts","PLSCR4"
1.52196899527723e-09,2.3789297512075,0.369,0.185,4.30975960392654e-05,"Fibroblasts","FRMD4A"
2.85305667979685e-09,1.37226485716667,0.387,0.19,8.07900060018074e-05,"Fibroblasts","EXT1"
4.77673345322671e-09,2.0508787293009,0.36,0.173,0.000135262761195021,"Fibroblasts","TIMP1"
6.31308827436783e-09,0.5131276383637,0.495,0.245,0.000178767720665274,"Fibroblasts","APOE"
7.05690861302344e-09,1.35727260283081,0.486,0.294,0.000199830481194985,"Fibroblasts","BMPR2"
9.5845476000278e-09,1.73243485777119,0.324,0.148,0.000271405634389987,"Fibroblasts","PEAK1"
1.21854228929408e-08,1.16316963744048,0.631,0.472,0.000345054620059404,"Fibroblasts","TSC22D1"
1.33239228539139e-08,1.83092324699544,0.414,0.239,0.000377293523454281,"Fibroblasts","YAP1"
1.61070612403336e-08,1.72962371924746,0.333,0.16,0.000456103653142526,"Fibroblasts","KLF12"
2.60233392612719e-08,1.33735013479612,0.477,0.299,0.000736902897861436,"Fibroblasts","TNS1"
3.16521207022191e-08,1.83472915877714,0.378,0.205,0.000896293101924739,"Fibroblasts","THBS1"
3.43376849176735e-08,1.66271527635784,0.351,0.181,0.000972340223813761,"Fibroblasts","TANC1"
3.59411549410993e-08,0.84626840295477,0.649,0.481,0.00101774568446711,"Fibroblasts","AHNAK"
7.56165150495036e-08,1.45030803984636,0.432,0.266,0.00214123285665679,"Fibroblasts","SEPTIN11"
7.83930942382938e-08,1.78848041330443,0.333,0.171,0.00221985724954576,"Fibroblasts","ATP10D"
8.05369726464278e-08,2.1297454132335,0.405,0.255,0.0022805654544289,"Fibroblasts","HSD17B12"
8.39507796612793e-08,0.340268916378932,0.324,0.136,0.00237723422766845,"Fibroblasts","SRGN"
8.45882299760348e-08,1.39720078858105,0.414,0.243,0.00239528490823138,"Fibroblasts","LAMB2"
1.05466356314921e-07,2.18092494190564,0.297,0.145,0.0029864908117696,"Fibroblasts","BCAR1"
1.1065991323278e-07,1.55267429434203,0.387,0.222,0.00313355676301263,"Fibroblasts","ILK"
1.20450376339676e-07,1.34964671397886,0.324,0.157,0.0034107933068106,"Fibroblasts","PTPN12"
1.25788793381432e-07,0.666008050808953,0.775,0.626,0.003561961262182,"Fibroblasts","S100A11"
1.55066482543376e-07,1.40448839612839,0.423,0.258,0.00439101758618077,"Fibroblasts","ROCK1"
1.69107632563836e-07,0.698700261546153,0.477,0.275,0.00478862083131015,"Fibroblasts","CRIP1"
1.8436030480018e-07,1.64257430436627,0.396,0.236,0.00522053075102669,"Fibroblasts","HSD17B4"
2.91847765732101e-07,1.8865343321785,0.261,0.119,0.00826425318223589,"Fibroblasts","ANXA6"
3.10903532918516e-07,2.19499709229483,0.252,0.113,0.00880385534165362,"Fibroblasts","PDGFA"
5.0058098577388e-07,1.23484796701327,0.559,0.453,0.014174951774159,"Fibroblasts","YWHAZ"
5.14667559681214e-07,1.54384744464598,0.369,0.216,0.014573841287493,"Fibroblasts","MON2"
5.24635988874422e-07,1.11139820668817,0.405,0.23,0.014856117296957,"Fibroblasts","DPYSL2"
5.97602042740064e-07,1.82807064147194,0.351,0.198,0.0169222970442704,"Fibroblasts","NEK7"
7.01003400438438e-07,1.42283048814151,0.423,0.257,0.0198503132902152,"Fibroblasts","PDLIM5"
7.24226986603682e-07,1.52953978303429,0.432,0.281,0.0205079355796565,"Fibroblasts","LGALS3BP"
7.42149293575523e-07,1.31247219496698,0.423,0.257,0.0210154415461781,"Fibroblasts","RARRES2"
7.75303585331955e-07,1.67419668699109,0.369,0.217,0.021954271625845,"Fibroblasts","SSBP2"
9.50590256953987e-07,1.0496099496001,0.604,0.461,0.0269178643061661,"Fibroblasts","SELENOM"
1.03154240727044e-06,1.03375343298724,0.468,0.288,0.0292101863466769,"Fibroblasts","COX7A1"
1.08014508692911e-06,1.23954828986601,0.441,0.262,0.0305864684265715,"Fibroblasts","XIST"
1.09045892027204e-06,1.58592088286129,0.414,0.272,0.0308785252453434,"Fibroblasts","SERPING1"
1.1596670985714e-06,1.61675333124311,0.396,0.255,0.0328382932302465,"Fibroblasts","PAWR"
1.19042940505132e-06,1.5179309679336,0.387,0.231,0.0337093894628382,"Fibroblasts","COL4A1"
1.34747688074199e-06,1.20281560200286,0.414,0.255,0.038156502831971,"Fibroblasts","PPP1R12A"
1.50305144175356e-06,2.35624255776822,0.279,0.145,0.0425619076761354,"Fibroblasts","CLEC11A"
1.63213400239393e-06,1.67850961884888,0.324,0.176,0.0462171385457888,"Fibroblasts","OSBPL1A"
1.84795767466106e-06,1.86861913710785,0.297,0.156,0.0523286174733772,"Fibroblasts","SGCE"
1.89755445223483e-06,0.999746210013175,0.631,0.536,0.0537330494239336,"Fibroblasts","ARGLU1"
2.15815131410224e-06,0.465210368778677,0.423,0.23,0.0611123707614332,"Fibroblasts","IGFBP4"
2.67828835287531e-06,1.37937647396457,0.423,0.28,0.0758410912883702,"Fibroblasts","MYCBP2"
2.83886041785308e-06,0.681876880768816,0.739,0.679,0.0803880104523458,"Fibroblasts","CALM1"
2.86650490854967e-06,1.7997246337386,0.288,0.155,0.0811708194954011,"Fibroblasts","AP3S1"
4.47528611924319e-06,1.3710355389234,0.315,0.17,0.12672667703861,"Fibroblasts","THSD4"
4.78198843789635e-06,0.791870752300926,0.423,0.256,0.135411566595911,"Fibroblasts","ID4"
4.90022208210483e-06,1.67561958342307,0.324,0.188,0.138759588698963,"Fibroblasts","ITPR1"
5.77413492353074e-06,1.32506769522724,0.297,0.156,0.16350617862962,"Fibroblasts","PRKD3"
5.95960411287066e-06,0.967572895080267,0.486,0.335,0.168758109664159,"Fibroblasts","AOPEP"
6.83675279633533e-06,1.14494477846484,0.505,0.36,0.193596328933828,"Fibroblasts","HSPA5"
7.53840719425192e-06,0.602827759424462,0.757,0.616,0.213465076519632,"Fibroblasts","CD81"
9.53833672956428e-06,1.1980907428968,0.468,0.334,0.270097081171072,"Fibroblasts","MYH9"
1.2594638850949e-05,0.727333010801237,0.739,0.684,0.356642388342324,"Fibroblasts","H3F3B"
1.37026553090891e-05,1.22920556048206,0.477,0.358,0.388018090387476,"Fibroblasts","ANKRD12"
1.42850200617328e-05,1.67567510111825,0.315,0.184,0.404508913088088,"Fibroblasts","CLASP2"
1.56203866916726e-05,0.647243708397867,0.694,0.604,0.442322489948094,"Fibroblasts","PTMS"
1.60548291630036e-05,0.84585081726753,0.64,0.561,0.454624597408773,"Fibroblasts","HSPB1"
1.62356238517791e-05,1.03289297830088,0.514,0.394,0.459744160610829,"Fibroblasts","MBNL1"
1.86832416795291e-05,1.54375166135963,0.297,0.169,0.529053354639224,"Fibroblasts","LASP1"
2.14259484547785e-05,0.630485618437125,0.721,0.709,0.606718582393963,"Fibroblasts","DSTN"
2.28857015842632e-05,1.34444307657208,0.396,0.265,0.64805441176158,"Fibroblasts","SBF2"
2.94699688452305e-05,0.605779563656265,0.739,0.662,0.834501107790391,"Fibroblasts","CD63"
2.96668270143297e-05,0.78467168451515,0.586,0.48,0.840075540564773,"Fibroblasts","ZFP36L1"
3.18303557833577e-05,1.57073945437987,0.27,0.149,0.90134018471734,"Fibroblasts","MYLIP"
3.49157998074112e-05,1.3937934432142,0.387,0.269,0.988710703146463,"Fibroblasts","TEAD1"
3.90270518610958e-05,0.499587772294299,0.279,0.134,1,"Fibroblasts","CD34"
4.00289297215473e-05,1.45700857828463,0.306,0.18,1,"Fibroblasts","AEBP2"
4.19122613100065e-05,0.507075199032065,0.595,0.449,1,"Fibroblasts","MECOM"
4.28432892414232e-05,1.21938969215754,0.279,0.153,1,"Fibroblasts","TGFBR3"
5.29539975717697e-05,1.51733834634633,0.36,0.244,1,"Fibroblasts","PDS5B"
5.41885847886725e-05,1.2385402964731,0.342,0.221,1,"Fibroblasts","ADGRL2"
6.27910222144035e-05,0.904006998154992,0.577,0.475,1,"Fibroblasts","C4orf3"
6.3777842085555e-05,1.90384453768103,0.315,0.201,1,"Fibroblasts","UBE2E2"
6.41209528657871e-05,0.88159380842485,0.631,0.557,1,"Fibroblasts","HSP90B1"
6.73942217968015e-05,1.02082052076835,0.441,0.32,1,"Fibroblasts","SCARB2"
7.07207890904282e-05,1.43000009495832,0.387,0.265,1,"Fibroblasts","LIMA1"
7.11822842984766e-05,1.05132577837454,0.288,0.157,1,"Fibroblasts","EMP3"
7.19951942880215e-05,1.69490452547467,0.261,0.149,1,"Fibroblasts","CDS2"
7.65450181701155e-05,1.85223212680669,0.333,0.218,1,"Fibroblasts","TBL1X"
8.17677397650929e-05,1.05595370364073,0.288,0.162,1,"Fibroblasts","DPYD"
8.19714610786892e-05,1.26434067617164,0.261,0.143,1,"Fibroblasts","KIF13A"
8.54060799424516e-05,1.48808926853022,0.369,0.248,1,"Fibroblasts","CDC42SE1"
9.02577022923179e-05,1.38775996902345,0.45,0.316,1,"Fibroblasts","GSN"
9.17716058070894e-05,1.89406926158468,0.252,0.144,1,"Fibroblasts","SC5D"
9.56363168997942e-05,1.3745174606866,0.252,0.138,1,"Fibroblasts","CACNA2D1"
9.6809928474606e-05,1.30280269869664,0.36,0.246,1,"Fibroblasts","IDS"
0.000101342411201744,1.61705406073072,0.261,0.146,1,"Fibroblasts","TPCN1"
0.000130349016620235,1.03885235819588,0.459,0.355,1,"Fibroblasts","BPTF"
0.000141482873148746,1.64657701416789,0.252,0.144,1,"Fibroblasts","ZDHHC17"
0.000155662154089908,1.87367572301704,0.252,0.149,1,"Fibroblasts","ARHGAP1"
0.000177638875000108,1.36127460955329,0.432,0.34,1,"Fibroblasts","PJA2"
0.000183099940663123,1.11938367960005,0.514,0.43,1,"Fibroblasts","RBPMS"
0.000205684029406905,1.05586997373773,0.342,0.224,1,"Fibroblasts","ATXN1"
0.000213810676474857,0.800987838443707,0.568,0.512,1,"Fibroblasts","SELENOW"
0.000216215294856159,1.13653615043834,0.45,0.336,1,"Fibroblasts","RORA"
0.000217096311296627,0.91603325041784,0.432,0.312,1,"Fibroblasts","FNDC3B"
0.000265612764345891,1.30971061514927,0.342,0.234,1,"Fibroblasts","PAM"
0.000266974944706622,1.12398361637069,0.36,0.245,1,"Fibroblasts","PARD3"
0.000302402609963837,1.67293847620634,0.306,0.202,1,"Fibroblasts","PIK3R1"
0.000310826533210573,1.21120523287034,0.306,0.192,1,"Fibroblasts","EXOC6B"
0.000315472245346227,1.96575665325508,0.27,0.165,1,"Fibroblasts","NR2F1"
0.000329282550466825,0.736413293109063,0.586,0.495,1,"Fibroblasts","PPIB"
0.000343719976894086,1.32826716704432,0.351,0.245,1,"Fibroblasts","TLN1"
0.000358477469867946,0.887724152288156,0.369,0.249,1,"Fibroblasts","PDE1A"
0.000378596118031815,1.63571120488168,0.315,0.207,1,"Fibroblasts","COL6A1"
0.000419638473669437,0.831897573809219,0.532,0.419,1,"Fibroblasts","FTX"
0.000446935038559193,0.908086283414663,0.486,0.412,1,"Fibroblasts","CSNK1A1"
0.000509764571229532,1.29928650123711,0.306,0.199,1,"Fibroblasts","LRCH1"
0.000526191969645762,0.355721167204686,0.865,0.839,1,"Fibroblasts","MT-ATP8"
0.000547234347406667,1.48793276074589,0.306,0.209,1,"Fibroblasts","LAMC1"
0.000557825411782398,0.503558823846395,0.658,0.611,1,"Fibroblasts","LAPTM4A"
0.000620724722962152,0.638971007238895,0.387,0.266,1,"Fibroblasts","PTPRM"
0.000644480014535764,0.994881070965338,0.423,0.33,1,"Fibroblasts","KIAA1217"
0.000644776164969036,0.505728498437682,0.099,0.252,1,"Fibroblasts","AKR1B1"
0.000671684650774385,0.438252744975632,0.757,0.718,1,"Fibroblasts","HMGB1"
0.000686380407100451,0.879542661978819,0.387,0.282,1,"Fibroblasts","TJP1"
0.00073597001575898,0.962745111208907,0.405,0.313,1,"Fibroblasts","ZNF207"
0.000774665440881561,0.4417814586427,0.622,0.566,1,"Fibroblasts","HLA-A"
0.000812214839173375,1.44340201369647,0.306,0.21,1,"Fibroblasts","SLC40A1"
0.000816318742119515,1.42844173600667,0.315,0.223,1,"Fibroblasts","ABI2"
0.000925213699354277,1.16522546397191,0.369,0.279,1,"Fibroblasts","ZMYM2"
0.00094907546119205,1.3119226603897,0.396,0.31,1,"Fibroblasts","MXD4"
0.000955425036883728,1.34443855689671,0.36,0.268,1,"Fibroblasts","CLK1"
0.000970504276129436,1.44994050122067,0.288,0.19,1,"Fibroblasts","TBX2"
0.00104977156498687,0.688176292810053,0.622,0.549,1,"Fibroblasts","SELENOP"
0.00105442442507475,1.50412703778917,0.261,0.168,1,"Fibroblasts","SH3RF1"
0.00113616351203238,0.890438178720945,0.279,0.173,1,"Fibroblasts","TTC28"
0.00122997852464724,0.8288988021943,0.505,0.44,1,"Fibroblasts","CHD9"
0.00126162499310589,1.04459125351775,0.505,0.464,1,"Fibroblasts","CNN3"
0.00130098051070116,1.18842945105259,0.261,0.166,1,"Fibroblasts","DYM"
0.00131009757812106,1.26410571290694,0.27,0.173,1,"Fibroblasts","TSPAN4"
0.00135171101166498,0.738702929988607,0.586,0.54,1,"Fibroblasts","SON"
0.00154901940895713,0.292760066908267,0.964,0.861,1,"Fibroblasts","MALAT1"
0.00190644421583408,1.06088354656546,0.315,0.218,1,"Fibroblasts","SETD5"
0.00200286449164011,1.10183469435127,0.387,0.304,1,"Fibroblasts","NBEAL1"
0.00203613221044718,0.455416769250228,0.658,0.596,1,"Fibroblasts","N4BP2L2"
0.00211892955587945,1.39211833522891,0.252,0.163,1,"Fibroblasts","CLDND1"
0.00230876023256288,1.07066122838432,0.55,0.515,1,"Fibroblasts","GLS"
0.0023827337818183,1.45958418373087,0.279,0.192,1,"Fibroblasts","EVI5"
0.00239613009287898,1.6615691826465,0.261,0.178,1,"Fibroblasts","SSBP3"
0.00255474814427337,0.808646808316461,0.495,0.445,1,"Fibroblasts","SEPTIN2"
0.00282663210692435,1.09097840881252,0.333,0.245,1,"Fibroblasts","SEL1L"
0.00284362849058062,1.0927026294456,0.414,0.351,1,"Fibroblasts","DYNC1I2"
0.00287899517332546,1.19400138857187,0.324,0.239,1,"Fibroblasts","XRN1"
0.00305584421307459,1.14565040910829,0.324,0.244,1,"Fibroblasts","TAOK1"
0.00305698250173103,1.10206251819863,0.378,0.299,1,"Fibroblasts","PTPRA"
0.00308079839508157,1.22484395794673,0.315,0.229,1,"Fibroblasts","PAN3"
0.00370884785296322,1.03096714702907,0.351,0.27,1,"Fibroblasts","HIPK3"
0.00397220840956281,1.08447469867017,0.297,0.212,1,"Fibroblasts","SEC63"
0.00446312147856376,0.800162147562816,0.45,0.386,1,"Fibroblasts","C12orf57"
0.00451090543455468,0.541958950220149,0.667,0.598,1,"Fibroblasts","NEAT1"
0.00451523732517778,1.3631900233577,0.324,0.258,1,"Fibroblasts","FBXW11"
0.00464129444872707,1.26919927890991,0.351,0.271,1,"Fibroblasts","PALM2-AKAP2"
0.00477515641170134,1.51339077355604,0.315,0.245,1,"Fibroblasts","CFAP97"
0.00487497592948438,0.422683429840166,0.694,0.686,1,"Fibroblasts","GNAS"
0.0050295756780212,0.72041397681391,0.523,0.481,1,"Fibroblasts","HNRNPA3"
0.00519508451277062,0.759347670165198,0.342,0.254,1,"Fibroblasts","RBFOX2"
0.00521604943653364,0.333851621688912,0.784,0.746,1,"Fibroblasts","ACTG1"
0.00585190417308934,0.681261897960745,0.423,0.297,1,"Fibroblasts","IGFBP2"
0.00586623480341197,1.26505831318776,0.297,0.222,1,"Fibroblasts","CALCOCO2"
0.00592055417611825,1.08300769231822,0.378,0.322,1,"Fibroblasts","PPP2CB"
0.00634193259006111,1.00055449906342,0.306,0.224,1,"Fibroblasts","CRTAP"
0.00657819554792161,0.438714417265846,0.36,0.263,1,"Fibroblasts","GAS6"
0.00671598046864341,1.01571357802235,0.288,0.206,1,"Fibroblasts","HERC4"
0.00673089778970648,1.04138353977643,0.297,0.223,1,"Fibroblasts","ATXN2"
0.00673717711832333,1.16471382664723,0.342,0.274,1,"Fibroblasts","TMEM30A"
0.00691395688087848,1.14695666271656,0.387,0.317,1,"Fibroblasts","ZRANB2"
0.00775486021477234,1.11520318743583,0.297,0.221,1,"Fibroblasts","CHD6"
0.00797086722874107,1.32177817385009,0.252,0.178,1,"Fibroblasts","IMPAD1"
0.00836567968815638,0.79264718696265,0.423,0.372,1,"Fibroblasts","ARHGAP5"
0.00863647228398023,0.354323935439658,0.414,0.324,1,"Fibroblasts","CYBA"
0.00911070008852044,1.31435996680526,0.315,0.249,1,"Fibroblasts","MYH10"
0.00919517457491081,1.17106137727629,0.27,0.197,1,"Fibroblasts","STK3"
0.00934937693157312,1.02489810916899,0.297,0.224,1,"Fibroblasts","PCGF5"
0.00957836094880249,1.09163063474466,0.288,0.215,1,"Fibroblasts","PTPRK"
0,0.621024043280419,0.49,0.257,0,"Tcm/Naive helper T cells","AQP2"
0,1.21506949631782,0.451,0.246,0,"Tcm/Naive helper T cells","FXYD4"
0,0.447326725707743,0.376,0.245,0,"Tcm/Naive helper T cells","SLC12A1"
0,0.432768699199242,0.785,0.857,0,"Tcm/Naive helper T cells","RPL3"
0,0.556220721518468,0.854,0.787,0,"Tcm/Naive helper T cells","S100A6"
0,1.24979941717892,0.575,0.628,0,"Tcm/Naive helper T cells","S100A11"
0,1.23279015819176,0.575,0.627,0,"Tcm/Naive helper T cells","ENO1"
0,0.288632123163677,0.981,0.997,0,"Tcm/Naive helper T cells","MT-ND2"
0,1.44346186651741,0.505,0.502,0,"Tcm/Naive helper T cells","MRPS6"
0,0.31833347926283,0.998,0.999,0,"Tcm/Naive helper T cells","MT-CYB"
2.39009659668577e-29,0.263091001321839,0.128,0.365,6.7680365328351e-25,"Tcm/Naive helper T cells","METTL9"
8.64742733024578e-28,0.251945456671263,0.159,0.413,2.4486919971057e-23,"Tcm/Naive helper T cells","CAPZA2"
2.9382864326883e-27,0.301682667642051,0.165,0.422,8.32034569144345e-23,"Tcm/Naive helper T cells","PRKAR1A"
7.88613876076486e-27,0.277026643000039,0.178,0.44,2.23311791288579e-22,"Tcm/Naive helper T cells","RAB2A"
2.64170938328597e-26,0.397255590801625,0.111,0.322,7.48052846065087e-22,"Tcm/Naive helper T cells","TOP1"
4.11205925162454e-26,0.288137522912096,0.089,0.282,1.16441181828252e-21,"Tcm/Naive helper T cells","SURF1"
7.49057698968637e-26,0.298507256678519,0.171,0.424,2.12110668616949e-21,"Tcm/Naive helper T cells","CLTC"
9.63186466735326e-26,0.339099750069966,0.158,0.401,2.72745511785442e-21,"Tcm/Naive helper T cells","XRCC5"
1.45416959700027e-25,0.448145587709203,0.166,0.415,4.11777204782566e-21,"Tcm/Naive helper T cells","DNAJA1"
1.59295876219184e-25,0.304307629594239,0.14,0.369,4.51078132689864e-21,"Tcm/Naive helper T cells","PRPF4B"
1.86699802201156e-25,0.289935100035568,0.22,0.51,5.28677829893014e-21,"Tcm/Naive helper T cells","CLTA"
2.03812443155285e-25,0.409694023261703,0.115,0.326,5.77135695282821e-21,"Tcm/Naive helper T cells","CHMP3"
2.20532825907678e-25,0.260306244314494,0.102,0.303,6.24482803122773e-21,"Tcm/Naive helper T cells","YBX3"
2.76903242359893e-25,0.261009050087978,0.154,0.391,7.84106911390509e-21,"Tcm/Naive helper T cells","SMIM26"
3.15822125470652e-25,0.252060442058389,0.148,0.38,8.94313512695244e-21,"Tcm/Naive helper T cells","HNRNPD"
3.68351997494327e-25,0.267381230962264,0.171,0.42,1.04306235130469e-20,"Tcm/Naive helper T cells","NOP10"
5.11099427133455e-25,0.272257215666383,0.109,0.312,1.44728024781381e-20,"Tcm/Naive helper T cells","UBE2H"
9.82292142235229e-25,0.285639120002728,0.088,0.275,2.7815566591675e-20,"Tcm/Naive helper T cells","FAAP20"
1.46017122212343e-24,0.308612431476957,0.16,0.397,4.13476684968691e-20,"Tcm/Naive helper T cells","MYO6"
1.46140080190609e-24,0.341950005367566,0.136,0.358,4.13824865075747e-20,"Tcm/Naive helper T cells","NCOR1"
2.61552881105677e-24,0.315950697403849,0.164,0.403,7.40639293426944e-20,"Tcm/Naive helper T cells","CIB1"
3.01711522075763e-24,0.2869007412699,0.116,0.321,8.54356517061937e-20,"Tcm/Naive helper T cells","ARHGDIA"
3.56882368236611e-24,0.334618622317205,0.096,0.287,1.01058380213561e-19,"Tcm/Naive helper T cells","AIMP1"
4.17344893486518e-24,0.273765733532353,0.086,0.268,1.18179553488577e-19,"Tcm/Naive helper T cells","UXS1"
5.16044286878238e-24,0.254246701645482,0.076,0.252,1.46128260715311e-19,"Tcm/Naive helper T cells","ILF3"
5.94043272698249e-24,0.406139228104036,0.138,0.359,1.68215233529963e-19,"Tcm/Naive helper T cells","PFDN2"
7.85400192256469e-24,0.262413838061419,0.202,0.464,2.22401772441264e-19,"Tcm/Naive helper T cells","TRIR"
8.36072389466288e-24,0.283564254287243,0.164,0.4,2.36750618525169e-19,"Tcm/Naive helper T cells","CAPNS1"
8.80004634599829e-24,0.253339836994734,0.2,0.463,2.49190912379634e-19,"Tcm/Naive helper T cells","PNKD"
9.21284633190806e-24,0.370013463310712,0.089,0.273,2.60880169580641e-19,"Tcm/Naive helper T cells","SEPTIN11"
9.50551952813976e-24,0.396742612156615,0.14,0.36,2.69167796478333e-19,"Tcm/Naive helper T cells","DNAJB6"
9.97753615714996e-24,0.263130085349172,0.088,0.268,2.82533891362015e-19,"Tcm/Naive helper T cells","MINDY2"
1.29166644865851e-23,0.322026554254689,0.116,0.318,3.65761188266631e-19,"Tcm/Naive helper T cells","LSM5"
1.42701025941712e-23,0.382804754793602,0.145,0.368,4.04086495159145e-19,"Tcm/Naive helper T cells","RAB1A"
1.72857812055787e-23,0.282186433052007,0.125,0.331,4.89481466398371e-19,"Tcm/Naive helper T cells","RAB5C"
2.00360150043651e-23,0.268354090607394,0.239,0.527,5.67359836878606e-19,"Tcm/Naive helper T cells","NEDD8"
2.44993345636018e-23,0.273065308606034,0.148,0.369,6.93747656837512e-19,"Tcm/Naive helper T cells","NOP53"
2.76211646937282e-23,0.250331823870942,0.28,0.603,7.82148520632301e-19,"Tcm/Naive helper T cells","MORF4L1"
3.53180205800804e-23,0.270655305201326,0.1,0.287,1.00010038876614e-18,"Tcm/Naive helper T cells","ARF6"
3.83741908328359e-23,0.357497254456332,0.109,0.302,1.08664196181341e-18,"Tcm/Naive helper T cells","SNX2"
4.11756922885057e-23,0.370180830420651,0.148,0.369,1.16597207853362e-18,"Tcm/Naive helper T cells","EIF5"
4.80069651259042e-23,0.264311444068119,0.155,0.382,1.35941323147023e-18,"Tcm/Naive helper T cells","SNRPD2"
5.6822486518351e-23,0.412838820681968,0.148,0.369,1.60904235074015e-18,"Tcm/Naive helper T cells","GOLGB1"
6.14676945021961e-23,0.333557927652782,0.13,0.339,1.74058070521869e-18,"Tcm/Naive helper T cells","HADHA"
6.19037518779332e-23,0.349990069778236,0.146,0.366,1.75292854192743e-18,"Tcm/Naive helper T cells","EIF3F"
8.0743618611952e-23,0.257990316638325,0.105,0.294,2.28641704823464e-18,"Tcm/Naive helper T cells","BUD31"
8.47087305317374e-23,0.32546247925508,0.082,0.256,2.39869712246721e-18,"Tcm/Naive helper T cells","TMED5"
9.2188434476165e-23,0.381985069286934,0.11,0.302,2.61049989906157e-18,"Tcm/Naive helper T cells","PDCD6IP"
1.22171222382028e-22,0.303291392206925,0.125,0.328,3.45952250419189e-18,"Tcm/Naive helper T cells","LSM4"
1.57167937028135e-22,0.341534517862498,0.134,0.343,4.4505244728257e-18,"Tcm/Naive helper T cells","VPS29"
1.57277575619206e-22,0.327923780497286,0.13,0.337,4.45362910880906e-18,"Tcm/Naive helper T cells","KIF5B"
1.62096401990529e-22,0.263721794988578,0.091,0.27,4.59008381516582e-18,"Tcm/Naive helper T cells","EMC6"
2.24816074640885e-22,0.416688000780542,0.098,0.279,6.36611678560593e-18,"Tcm/Naive helper T cells","TPR"
